"","Spec","x","Ed","Gender","Race","b","se","r2","ll","ul","id"
"85","RaisedWith2Adults","RaisedWith2Adults","Ed_SomeCollIf","Female","All",0.27780793793104,0.460201706068927,0.999417095870866,-0.624187405964057,1.17980328182614,"RaisedWith2Adults_RaisedWith2Adults_Ed_SomeCollIf_Female_All"
"86","RaisedWith2Adults","one","Ed_SomeCollIf","Female","WhiteNonH",-388.751635351188,386.147887371517,0.999032115743485,-1145.60149459936,368.098223896985,"RaisedWith2Adults_one_Ed_SomeCollIf_Female_WhiteNonH"
"87","RaisedWith2Adults","cohort","Ed_SomeCollIf","Female","WhiteNonH",0.388784372434611,0.390417375575736,0.999032115743485,-0.376433683693831,1.15400242856305,"RaisedWith2Adults_cohort_Ed_SomeCollIf_Female_WhiteNonH"
"88","RaisedWith2Adults","cohort2","Ed_SomeCollIf","Female","WhiteNonH",-9.71541155760733e-05,9.88157050119934e-05,0.999032115743485,-0.00029083289739958,9.65246662474338e-05,"RaisedWith2Adults_cohort2_Ed_SomeCollIf_Female_WhiteNonH"
"89","RaisedWith2Adults","RaisedWith2Adults","Ed_SomeCollIf","Female","WhiteNonH",0.672500687897704,0.635669655088441,0.999032115743485,-0.573411836075641,1.91841321187105,"RaisedWith2Adults_RaisedWith2Adults_Ed_SomeCollIf_Female_WhiteNonH"
"90","RaisedWith2Adults","one","Ed_SomeCollIf","Female","BlackNonH",533.992282199425,321.664795418374,0.998733192471437,-96.470716820587,1164.45528121944,"RaisedWith2Adults_one_Ed_SomeCollIf_Female_BlackNonH"
"91","RaisedWith2Adults","cohort","Ed_SomeCollIf","Female","BlackNonH",-0.542162533012431,0.324915297884983,0.998733192471437,-1.178996516867,0.0946714508421358,"RaisedWith2Adults_cohort_Ed_SomeCollIf_Female_BlackNonH"
"92","RaisedWith2Adults","cohort2","Ed_SomeCollIf","Female","BlackNonH",0.000137837665330764,8.20883146478772e-05,0.998733192471437,-2.30554313790755e-05,0.000298730762040603,"RaisedWith2Adults_cohort2_Ed_SomeCollIf_Female_BlackNonH"
"93","RaisedWith2Adults","RaisedWith2Adults","Ed_SomeCollIf","Female","BlackNonH",-0.340921772006323,0.244113914838811,0.998733192471437,-0.819385045090394,0.137541501077747,"RaisedWith2Adults_RaisedWith2Adults_Ed_SomeCollIf_Female_BlackNonH"
"94","RaisedWith2Adults","one","Ed_SomeCollIf","Female","Hisp",288.225110806378,391.734274269402,0.997497932051418,-479.574066761651,1056.02428837441,"RaisedWith2Adults_one_Ed_SomeCollIf_Female_Hisp"
"95","RaisedWith2Adults","cohort","Ed_SomeCollIf","Female","Hisp",-0.293183849195223,0.396834004781814,0.997497932051418,-1.07097849856758,0.484610800177132,"RaisedWith2Adults_cohort_Ed_SomeCollIf_Female_Hisp"
"96","RaisedWith2Adults","cohort2","Ed_SomeCollIf","Female","Hisp",7.46518795752987e-05,0.000100532254975062,0.997497932051418,-0.000122391340175823,0.00027169509932642,"RaisedWith2Adults_cohort2_Ed_SomeCollIf_Female_Hisp"
"97","RaisedWith2Adults","RaisedWith2Adults","Ed_SomeCollIf","Female","Hisp",0.211540805816886,0.234331536581852,0.997497932051418,-0.247749005883545,0.670830617517316,"RaisedWith2Adults_RaisedWith2Adults_Ed_SomeCollIf_Female_Hisp"
"98","RaisedWith2Adults","one","Ed_GeCollIf","All","All",-283.038984566013,191.302040787476,0.999844303759912,-657.990984509466,91.9130153774397,"RaisedWith2Adults_one_Ed_GeCollIf_All_All"
"99","RaisedWith2Adults","cohort","Ed_GeCollIf","All","All",0.288119124705305,0.193225539613275,0.999844303759912,-0.0906029329367131,0.666841182347323,"RaisedWith2Adults_cohort_Ed_GeCollIf_All_All"
"100","RaisedWith2Adults","cohort2","Ed_GeCollIf","All","All",-7.31545743183856e-05,4.88495298955736e-05,0.999844303759912,-0.00016889965291371,2.25905042769387e-05,"RaisedWith2Adults_cohort2_Ed_GeCollIf_All_All"
"101","RaisedWith2Adults","RaisedWith2Adults","Ed_GeCollIf","All","All",0.0483053294198848,0.275400367791275,0.999844303759912,-0.491479391451014,0.588090050290783,"RaisedWith2Adults_RaisedWith2Adults_Ed_GeCollIf_All_All"
"102","RaisedWith2Adults","one","Ed_GeCollIf","All","WhiteNonH",-364.673838193563,152.3175414035,0.999894758778413,-663.216219344423,-66.131457042703,"RaisedWith2Adults_one_Ed_GeCollIf_All_WhiteNonH"
"103","RaisedWith2Adults","cohort","Ed_GeCollIf","All","WhiteNonH",0.369808274323942,0.153928050378171,0.999894758778413,0.0681092955827264,0.671507253065157,"RaisedWith2Adults_cohort_Ed_GeCollIf_All_WhiteNonH"
"104","RaisedWith2Adults","cohort2","Ed_GeCollIf","All","WhiteNonH",-9.36322423774817e-05,3.89432268202408e-05,0.999894758778413,-0.000169960966945154,-1.73035178098098e-05,"RaisedWith2Adults_cohort2_Ed_GeCollIf_All_WhiteNonH"
"105","RaisedWith2Adults","RaisedWith2Adults","Ed_GeCollIf","All","WhiteNonH",0.265960493064888,0.253575674742231,0.999894758778413,-0.231047829429885,0.762968815559661,"RaisedWith2Adults_RaisedWith2Adults_Ed_GeCollIf_All_WhiteNonH"
"106","RaisedWith2Adults","one","Ed_GeCollIf","All","BlackNonH",352.863013454114,317.656297236616,0.998951048687997,-269.743329129653,975.469356037882,"RaisedWith2Adults_one_Ed_GeCollIf_All_BlackNonH"
"107","RaisedWith2Adults","cohort","Ed_GeCollIf","All","BlackNonH",-0.353506408343894,0.320688304770785,0.998951048687997,-0.982055485694632,0.275042669006844,"RaisedWith2Adults_cohort_Ed_GeCollIf_All_BlackNonH"
"108","RaisedWith2Adults","cohort2","Ed_GeCollIf","All","BlackNonH",8.87440020979653e-05,8.09785752127376e-05,0.998951048687997,-6.99740053190003e-05,0.000247462009514931,"RaisedWith2Adults_cohort2_Ed_GeCollIf_All_BlackNonH"
"109","RaisedWith2Adults","RaisedWith2Adults","Ed_GeCollIf","All","BlackNonH",-0.396435834380169,0.251951022210785,0.998951048687997,-0.890259837913307,0.0973881691529698,"RaisedWith2Adults_RaisedWith2Adults_Ed_GeCollIf_All_BlackNonH"
"110","RaisedWith2Adults","one","Ed_GeCollIf","All","Hisp",-276.226387482445,391.80552119589,0.998542191234832,-1044.16520902639,491.712434061499,"RaisedWith2Adults_one_Ed_GeCollIf_All_Hisp"
"111","RaisedWith2Adults","cohort","Ed_GeCollIf","All","Hisp",0.282650891585224,0.396517459837421,0.998542191234832,-0.494523329696122,1.05982511286657,"RaisedWith2Adults_cohort_Ed_GeCollIf_All_Hisp"
"112","RaisedWith2Adults","cohort2","Ed_GeCollIf","All","Hisp",-7.21646400607002e-05,0.000100369686904161,0.998542191234832,-0.000268889226392856,0.000124559946271456,"RaisedWith2Adults_cohort2_Ed_GeCollIf_All_Hisp"
"113","RaisedWith2Adults","RaisedWith2Adults","Ed_GeCollIf","All","Hisp",0.0493791994464598,0.278098834910874,0.998542191234832,-0.495694516978854,0.594452915871773,"RaisedWith2Adults_RaisedWith2Adults_Ed_GeCollIf_All_Hisp"
"114","RaisedWith2Adults","one","Ed_GeCollIf","Male","All",-483.484110955241,177.510335395823,0.999848632208566,-831.404368331054,-135.563853579427,"RaisedWith2Adults_one_Ed_GeCollIf_Male_All"
"115","RaisedWith2Adults","cohort","Ed_GeCollIf","Male","All",0.492679978109765,0.179277004394264,0.999848632208566,0.141297049497009,0.844062906722522,"RaisedWith2Adults_cohort_Ed_GeCollIf_Male_All"
"116","RaisedWith2Adults","cohort2","Ed_GeCollIf","Male","All",-0.000125356343019936,4.53174681895467e-05,0.999848632208566,-0.000214178580671448,-3.65341053684248e-05,"RaisedWith2Adults_cohort2_Ed_GeCollIf_Male_All"
